,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
3749,47,0,1,8,4,1,3750,2,4.374014740291911,3.0,Y,17,8,0,11.0,5,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3750,28,1,2,1,3,1,3751,2,4.231979026831504,7.0,Y,12,8,0,8.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3751,28,0,1,8,4,1,3752,1,5.212374071200659,1.0,Y,16,8,0,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3752,28,0,2,9,3,1,3753,2,4.773274348337454,0.0,Y,11,8,0,5.0,3,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3753,49,0,1,5,4,1,3754,1,4.534533756005116,4.0,Y,11,8,0,10.0,3,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3754,29,0,2,8,1,1,3755,1,4.606058749410314,0.0,Y,14,8,0,4.0,2,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3755,28,0,1,5,1,1,3756,2,4.408070285887185,1.0,Y,11,8,0,8.0,3,8,1,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3756,33,0,1,15,4,1,3757,1,4.79246173134695,2.0,Y,15,8,3,14.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3757,32,0,1,7,3,1,3758,3,4.643748685459526,2.0,Y,20,8,0,10.0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3758,54,0,2,10,3,1,3759,4,4.575303333422399,3.0,Y,12,8,0,26.0,3,14,1,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3759,29,1,1,5,3,1,3760,2,5.038779069555538,6.0,Y,17,8,2,11.0,2,9,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3760,44,0,1,26,1,1,3761,1,5.031852631395629,3.0,Y,11,8,1,24.0,5,20,14,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3761,39,0,1,6,1,1,3762,2,4.713910354128956,4.0,Y,17,8,1,9.0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3762,46,0,1,4,2,1,3763,3,5.140696552546414,8.0,Y,11,8,0,23.0,1,13,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3763,35,0,1,23,4,1,3764,2,4.801678059035893,1.0,Y,14,8,0,11.0,2,11,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3764,23,0,1,2,4,1,3765,2,4.693375151025185,0.0,Y,19,8,1,5.0,2,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3765,40,1,1,2,3,1,3766,2,4.678973375919766,3.0,Y,15,8,1,15.0,3,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3766,34,0,1,2,3,1,3767,2,4.449940988773338,1.0,Y,13,8,1,10.0,2,10,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3767,31,1,2,29,3,1,3768,2,4.400537989391946,1.0,Y,14,8,0,7.0,3,7,7,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3768,50,0,2,6,3,1,3769,1,4.369586890736344,1.0,Y,12,8,1,32.0,2,32,13,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3769,34,0,1,25,5,1,3770,1,4.622628426129325,0.0,Y,17,8,2,12.0,3,11,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3770,42,0,1,1,3,1,3771,1,5.028774526500088,4.0,Y,11,8,3,4.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3771,37,0,1,2,2,1,3772,1,4.305781151254982,1.0,Y,12,8,0,10.0,1,10,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3772,29,0,1,1,3,1,3773,1,4.3643633546157306,3.0,Y,13,8,0,9.0,5,7,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3773,33,0,1,1,1,1,3774,1,4.629001619286992,1.0,Y,13,8,3,5.0,1,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3774,45,0,1,3,3,1,3775,3,4.553883026643875,4.0,Y,20,8,1,8.0,1,5,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3775,42,0,2,1,4,1,3776,2,4.49996186559619,2.0,Y,17,8,2,24.0,1,20,13,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3776,40,0,1,10,1,1,3777,1,4.814513952368238,0.0,Y,13,8,1,9.0,2,8,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3777,33,0,1,9,3,1,3778,2,4.462248215354998,1.0,Y,17,8,0,15.0,3,15,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3778,40,0,1,5,5,1,3779,1,4.718584720027436,1.0,Y,12,8,2,21.0,4,21,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3779,24,0,1,10,2,1,3780,1,4.3721752861150645,0.0,Y,13,8,0,2.0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3780,40,0,0,7,3,1,3781,1,4.447158031342219,3.0,Y,12,8,2,8.0,0,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3781,45,0,1,4,3,1,3782,3,5.0732049564885955,1.0,Y,22,8,0,10.0,2,10,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3782,35,0,1,10,1,1,3783,1,5.037546012085826,0.0,Y,11,8,0,6.0,3,5,4,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3783,32,0,1,22,4,1,3784,1,4.4731949092049375,3.0,Y,22,8,0,12.0,0,7,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3784,36,0,1,9,3,1,3785,4,5.154576116917886,3.0,Y,18,8,1,7.0,5,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3785,48,0,1,12,4,1,3786,1,4.745230984528141,8.0,Y,13,8,1,18.0,2,8,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3786,29,0,1,23,4,1,3787,2,4.656768779266017,6.0,Y,18,8,1,5.0,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3787,33,0,1,9,1,1,3788,1,4.88320703335239,2.0,Y,20,8,1,8.0,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3788,30,1,1,1,3,1,3789,3,5.253434935241006,1.0,Y,13,8,2,10.0,2,10,6,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3789,38,0,2,9,3,1,3790,1,4.716337287889549,3.0,Y,13,8,1,10.0,2,6,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3790,35,0,1,7,2,1,3791,1,4.357363030615143,1.0,Y,12,8,1,3.0,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3791,30,0,1,14,3,1,3792,5,4.446381812222442,3.0,Y,13,8,0,9.0,4,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3792,35,1,1,2,3,1,3793,1,4.403463701345317,1.0,Y,13,8,0,1.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3793,53,1,1,19,3,1,3794,2,4.408070285887185,0.0,Y,25,8,0,34.0,2,33,1,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3794,38,1,1,2,3,1,3795,3,4.690904554054967,4.0,Y,19,8,1,7.0,3,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3795,32,0,0,10,4,1,3796,5,4.376576957056512,4.0,Y,13,8,0,9.0,5,6,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3796,48,0,1,2,5,1,3797,1,4.678062904974345,8.0,Y,12,8,1,10.0,4,8,7,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3797,34,0,1,3,3,1,3798,2,4.310480891462675,1.0,Y,11,8,0,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3798,55,0,1,11,1,1,3799,1,4.430236353411511,1.0,Y,18,8,0,36.0,6,36,2,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3799,34,0,1,2,2,1,3800,2,4.818621726375889,9.0,Y,18,8,1,9.0,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3800,26,0,1,4,3,1,3801,1,4.517723594833735,1.0,Y,11,8,0,1.0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3801,38,0,1,14,2,1,3802,1,4.620240189845831,0.0,Y,23,8,0,10.0,4,9,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3802,38,0,1,2,3,1,3803,1,4.443732241401597,2.0,Y,13,8,0,8.0,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3803,36,0,1,1,3,1,3804,1,4.37602918172818,6.0,Y,13,8,2,15.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3804,29,0,1,10,3,1,3805,1,4.380934463330702,1.0,Y,17,8,0,10.0,3,10,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3805,35,0,1,12,2,1,3806,2,4.365113431627577,3.0,Y,19,8,0,10.0,4,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3806,39,0,1,2,2,1,3807,1,4.302763708472981,2.0,Y,12,8,0,11.0,3,7,7,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3807,29,0,2,5,1,1,3808,1,4.79546289439038,1.0,Y,22,8,0,6.0,3,6,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3808,50,0,1,4,2,1,3809,1,4.447002898466162,4.0,Y,12,8,1,27.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3809,23,0,1,7,2,1,3810,3,5.023334782538309,2.0,Y,11,8,0,4.0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3810,36,0,2,21,3,1,3811,2,4.367169488534681,3.0,Y,15,8,0,9.0,2,3,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3811,42,0,1,8,2,1,3812,5,4.603577368151467,8.0,Y,13,8,1,24.0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3812,35,0,1,4,3,1,3813,2,4.8694077493822014,1.0,Y,12,8,1,10.0,4,10,6,8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3813,34,0,2,25,1,1,3814,1,4.353916230920363,1.0,Y,14,8,0,8.0,2,8,7,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3814,40,0,1,1,4,1,3815,2,4.84085855404188,1.0,Y,13,8,0,5.0,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3815,43,0,1,1,1,1,3816,1,4.670060217473134,5.0,Y,25,8,1,8.0,0,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3816,35,0,1,6,3,1,3817,3,5.132963726130726,1.0,Y,17,8,1,1.0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3817,46,0,1,12,4,1,3818,1,4.367728546086976,1.0,Y,11,8,0,27.0,2,26,0,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3818,28,1,1,1,3,1,3819,2,4.382557321908786,1.0,Y,16,8,1,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3819,22,0,0,17,2,1,3820,3,4.986995539724382,1.0,Y,18,8,2,4.0,3,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3820,50,0,2,3,3,1,3821,2,4.63286204010023,2.0,Y,20,8,0,32.0,2,30,12,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3821,32,0,1,3,2,1,3822,3,4.674034000431255,3.0,Y,14,8,1,6.0,3,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3822,44,0,1,10,3,1,3823,3,4.401228167498113,0.0,Y,21,8,2,23.0,2,22,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3823,30,0,1,4,3,1,3824,1,4.326540668516562,1.0,Y,13,8,1,6.0,2,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3824,45,0,1,29,2,1,3825,2,4.4731949092049375,1.0,Y,12,8,0,10.0,2,10,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3825,45,0,0,2,4,1,3826,2,4.767526899408382,1.0,Y,14,8,1,10.0,3,10,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3826,31,0,2,7,3,1,3827,2,4.55834850876162,7.0,Y,21,8,1,10.0,5,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3827,36,0,1,18,1,1,3828,2,4.827692288674446,9.0,Y,17,8,1,7.0,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3828,34,0,2,28,4,1,3829,5,5.013890060328438,1.0,Y,11,8,1,9.0,3,9,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3829,49,0,1,1,4,1,3830,3,4.8419223116794505,1.0,Y,14,8,1,10.0,2,9,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3830,39,0,1,6,2,1,3831,3,5.025674449410344,2.0,Y,17,8,1,10.0,2,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3831,27,0,1,2,1,1,3832,4,4.648067129448934,1.0,Y,13,8,0,7.0,4,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3832,35,0,1,2,3,1,3833,2,4.333850145102545,1.0,Y,25,8,0,16.0,1,16,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3833,28,0,1,23,3,1,3834,3,4.662852233264796,0.0,Y,15,8,2,6.0,2,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3834,21,0,1,3,1,1,3835,1,5.232970712311389,1.0,Y,14,8,1,3.0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3835,18,1,2,3,5,1,3836,1,4.394276526767821,1.0,Y,12,8,1,0.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3836,47,0,1,25,4,1,3837,2,5.171784940554121,3.0,Y,19,8,3,27.0,3,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3837,39,0,1,2,4,1,3838,1,4.861175835513029,0.0,Y,17,8,0,11.0,5,10,0,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3838,40,0,1,22,1,1,3839,1,4.753276570184418,1.0,Y,14,8,1,18.0,2,18,14,12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3839,35,0,0,29,3,1,3840,2,4.893373330246025,1.0,Y,13,8,1,15.0,3,14,2,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3840,37,0,1,29,4,1,3841,1,4.896526217489555,3.0,Y,12,8,1,9.0,2,4,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3841,39,0,2,2,3,1,3842,2,5.120376479744434,0.0,Y,11,8,0,10.0,2,9,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3842,45,0,1,28,3,1,3843,2,4.704750904290671,1.0,Y,11,8,2,10.0,3,10,3,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3843,38,0,1,2,4,1,3844,3,4.705778212828598,3.0,Y,11,8,0,10.0,3,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3844,35,1,1,2,3,1,3845,3,4.3656751404559175,9.0,Y,12,8,1,15.0,0,13,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3845,37,0,1,22,3,1,3846,2,5.241646078001389,1.0,Y,14,8,0,8.0,4,8,7,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3846,40,0,1,8,3,1,3847,2,4.380934463330702,6.0,Y,17,8,0,18.0,2,4,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3847,44,0,2,2,2,1,3848,1,4.538070787043172,4.0,Y,11,8,1,14.0,2,10,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3848,48,0,2,10,4,1,3849,3,4.3560258571931225,2.0,Y,14,8,3,23.0,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3849,35,1,1,9,3,1,3850,2,5.240524288112364,6.0,Y,12,8,0,7.0,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3850,24,0,2,15,3,1,3851,2,4.739414102698695,1.0,Y,22,8,1,6.0,6,6,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3851,27,0,1,10,4,1,3852,3,5.288226861737593,7.0,Y,14,8,1,5.0,2,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3852,27,0,2,7,3,1,3853,1,4.448860845607441,2.0,Y,20,8,0,6.0,3,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3853,40,1,1,16,4,1,3854,1,4.560265397862715,3.0,Y,16,8,2,10.0,0,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3854,29,0,1,20,1,1,3855,2,4.619406410886778,9.0,Y,15,8,1,8.0,4,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3855,36,0,1,23,3,1,3856,3,4.328787200354535,4.0,Y,20,8,0,9.0,1,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3856,25,0,2,5,1,1,3857,4,5.145289659054146,1.0,Y,14,8,0,7.0,3,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3857,39,0,1,10,3,1,3858,2,4.428782511496954,4.0,Y,12,8,0,7.0,2,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3858,49,0,1,4,2,1,3859,2,5.035229556350212,3.0,Y,24,8,0,27.0,4,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3859,50,0,1,2,2,1,3860,3,4.641176546613114,5.0,Y,12,8,1,19.0,2,14,1,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3860,20,0,1,18,4,1,3861,2,4.573219827114422,1.0,Y,13,8,1,2.0,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3861,34,0,1,10,3,1,3862,3,4.617838747717004,1.0,Y,11,8,0,11.0,3,11,7,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3862,36,0,1,1,3,1,3863,2,4.021602716028243,2.0,Y,14,8,0,15.0,2,4,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3863,49,0,1,6,2,1,3864,2,5.030963842378275,2.0,Y,11,8,3,30.0,3,15,2,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3864,36,0,0,8,4,1,3865,4,5.0165319409572655,0.0,Y,14,8,0,4.0,2,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3865,36,0,1,2,2,1,3866,2,5.057513960106591,6.0,Y,16,8,0,13.0,2,5,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3866,54,0,1,24,3,1,3867,1,4.414973347970818,3.0,Y,14,8,0,36.0,5,10,4,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3867,43,0,1,2,4,1,3868,1,4.384174138807033,1.0,Y,11,8,1,14.0,2,14,6,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3868,35,1,2,17,4,1,3869,1,4.7381460887120594,3.0,Y,11,8,1,13.0,3,11,6,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3869,38,0,2,19,2,1,3870,2,4.389343311252078,7.0,Y,12,8,1,19.0,3,13,2,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3870,29,0,1,1,2,1,3871,2,4.627365856592733,1.0,Y,14,8,0,10.0,2,10,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3871,33,0,1,7,3,1,3872,5,5.041353202046975,1.0,Y,18,8,3,6.0,3,6,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3872,32,0,1,5,4,1,3873,5,4.699230502883409,0.0,Y,13,8,0,10.0,5,9,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3873,31,0,1,28,4,1,3874,2,5.1052376007460225,1.0,Y,11,8,0,10.0,4,10,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3874,49,0,1,2,4,1,3875,1,4.626032247829019,4.0,Y,18,8,0,17.0,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3875,38,0,2,29,2,1,3876,1,4.5929535715478655,1.0,Y,15,8,3,4.0,2,4,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3876,47,0,1,1,4,1,3877,3,5.26252227971205,6.0,Y,22,8,1,29.0,2,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3877,49,0,1,21,3,1,3878,2,4.376576957056512,4.0,Y,13,8,0,23.0,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3878,41,0,1,24,4,1,3879,4,5.137543994554653,3.0,Y,12,8,0,21.0,6,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3879,20,0,1,1,3,1,3880,1,4.679155241283354,1.0,Y,18,8,1,2.0,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3880,33,0,0,18,2,1,3881,2,4.805160901599434,1.0,Y,13,8,0,7.0,6,6,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3881,36,0,1,2,2,1,3882,3,5.300443302006029,6.0,Y,12,8,0,10.0,2,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3882,44,0,1,9,3,1,3883,3,4.836387419326411,4.0,Y,12,8,0,8.0,2,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3883,23,1,1,6,3,1,3884,3,4.696268996745533,1.0,Y,12,8,0,5.0,3,5,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3884,38,0,1,11,2,1,3885,1,5.297651103243182,7.0,Y,11,8,1,7.0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3885,53,0,1,24,3,1,3886,4,5.124504224834283,3.0,Y,11,8,0,11.0,2,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
